"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.04","2016-08-09 16:28:02",0.84,0.952,0.132,0.348,"sitting","Resting","land","land","sitting",2016-08-09 16:28:02
1,"1.sitting",1,"1.Resting","00:00:00.00","2016-08-09 16:28:02",0.84,0.94,0.14,0.372,"sitting","Resting","land","land","",2016-08-09 16:28:02
1,"1.sitting",1,"1.Resting","35802","2016-08-09 16:28:02",0.84,0.944,0.148,0.376,"sitting","Resting","land","land","",2016-08-09 16:28:02
1,"1.sitting",1,"1.Resting","35803","2016-08-09 16:28:02",0.87,0.916,0.16,0.388,"sitting","Resting","land","land","",2016-08-09 16:28:02
1,"1.sitting",1,"1.Resting","35804","2016-08-09 16:28:02",0.9,0.9,0.136,0.4,"sitting","Resting","land","land","",2016-08-09 16:28:02
1,"1.sitting",1,"1.Resting","35805","2016-08-09 16:28:03",0.9,0.888,0.128,0.412,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35806","2016-08-09 16:28:03",0.9,0.884,0.14,0.416,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35807","2016-08-09 16:28:03",0.9,0.916,0.156,0.412,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35808","2016-08-09 16:28:03",0.93,0.936,0.16,0.408,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35809","2016-08-09 16:28:03",0.93,0.948,0.148,0.4,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35810","2016-08-09 16:28:03",0.93,0.94,0.148,0.384,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35811","2016-08-09 16:28:03",0.96,0.948,0.148,0.36,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35812","2016-08-09 16:28:03",0.96,0.96,0.164,0.332,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35813","2016-08-09 16:28:03",0.96,0.952,0.168,0.304,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35814","2016-08-09 16:28:03",0.96,0.952,0.18,0.296,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35815","2016-08-09 16:28:03",1,0.984,0.2,0.292,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35816","2016-08-09 16:28:03",1,0.984,0.224,0.264,"sitting","Resting","land","land","",2016-08-09 16:28:03
1,"1.sitting",1,"1.Resting","35817","2016-08-09 16:28:03",1,0.988,0.228,0.228,"sitting","Resting","land","land","",2016-08-09 16:28:03
