"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.04","2016-08-09 16:16:30",2.37,0.792,-0.212,0.576,"sitting","Resting","land","land","sitting",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","00:00:00.00","2016-08-09 16:16:30",2.37,0.836,-0.244,0.544,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9912","2016-08-09 16:16:30",2.37,0.856,-0.292,0.5,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9913","2016-08-09 16:16:30",2.37,0.848,-0.344,0.484,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9914","2016-08-09 16:16:30",2.37,0.832,-0.356,0.484,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9915","2016-08-09 16:16:30",2.37,0.808,-0.34,0.476,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9916","2016-08-09 16:16:30",2.37,0.8,-0.34,0.46,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9917","2016-08-09 16:16:30",2.37,0.804,-0.336,0.46,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9918","2016-08-09 16:16:30",2.37,0.812,-0.34,0.468,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9919","2016-08-09 16:16:30",2.37,0.82,-0.336,0.46,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9920","2016-08-09 16:16:30",2.37,0.816,-0.316,0.452,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9921","2016-08-09 16:16:30",2.37,0.804,-0.316,0.448,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9922","2016-08-09 16:16:30",2.37,0.816,-0.32,0.452,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9923","2016-08-09 16:16:30",2.37,0.82,-0.308,0.444,"sitting","Resting","land","land","",2016-08-09 16:16:30
1,"1.sitting",1,"1.Resting","9924","2016-08-09 16:16:30",2.37,0.82,-0.288,0.448,"sitting","Resting","land","land","",2016-08-09 16:16:30
